ruleOrder,Setup.started,Setup.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,GNG_instructions.started,GNG_instructions.stopped,Practice_instructions.started,Practice_instructions.stopped,Fixation.started,Fixation.stopped,Practice.started,Practice.stopped,ITI.started,ITI.stopped,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,Food_item,Food_name,Category,Cat_name,Meat,Image_file0,Cond,Practice_image_file,Block_start_2.started,Block_start_2.stopped,Trial.started,Trial.stopped,responded,rt,resp_source,isGo,hit,miss,false_alarm,correct_rejection,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,block_loop.ran,Bye.started,Bye.stopped
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,239.325,239.942,,,,,,11,Crisps,2,,,,1,,,,238.509,239.059,1,0.465,kb,1,1,0,0,0,11,0,11,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,240.727,241.292,,,,,,11,Crisps,2,,,,1,,,,239.943,240.476,1,0.475,kb,1,1,0,0,0,12,0,12,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,242.027,242.627,,,,,,28,Burger (vegetarian),3,,,,1,,,,241.293,241.76,1,0.408,kb,1,1,0,0,0,13,0,13,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,243.46,244.044,,,,,,11,Crisps,2,,,,1,,,,242.627,243.21,1,0.488,kb,1,1,0,0,0,14,0,14,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,245.128,245.445,,,,,,12,Crisps,2,,,,1,,,,244.044,244.878,1,0.749,kb,1,1,0,0,0,15,0,15,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,246.679,246.979,,,,,,28,Burger (vegetarian),3,,,,1,,,,245.445,246.429,1,0.9,kb,1,1,0,0,0,16,0,16,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,247.846,248.246,,,,,,2,Cucumber slice,1,,,,1,,,,246.98,247.596,1,0.555,kb,1,1,0,0,0,17,0,17,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,249.348,249.998,,,,,,30,Onion rings,3,,,,1,,,,248.247,249.097,1,0.761,kb,1,1,0,0,0,18,0,18,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,250.398,250.898,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,249.998,250.147,1,0.067,kb,1,1,0,0,0,19,0,19,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,251.817,252.399,,,,,,11,Crisps,2,,,,1,,,,250.898,251.565,1,0.583,kb,1,1,0,0,0,20,0,20,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,253.349,253.949,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,252.399,253.099,1,0.617,kb,1,1,0,0,0,21,0,21,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,254.617,255.334,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,253.95,254.366,1,0.356,kb,1,1,0,0,0,22,0,22,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,256.318,256.918,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,255.334,256.067,1,0.657,kb,1,1,0,0,0,23,0,23,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,257.651,258.201,,,,,,12,Crisps,2,,,,1,,,,256.918,257.385,1,0.389,kb,1,1,0,0,0,24,0,24,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,259.102,259.786,,,,,,54,Ice cream cone,6,,,,0,,,,258.201,258.852,1,0.586,kb,0,0,0,1,0,25,0,25,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,260.937,261.47,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,259.786,260.67,1,0.815,kb,1,1,0,0,0,26,0,26,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,262.354,263.071,,,,,,28,Burger (vegetarian),3,,,,1,,,,261.471,262.103,1,0.567,kb,1,1,0,0,0,27,0,27,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,263.871,264.438,,,,,,12,Crisps,2,,,,1,,,,263.071,263.605,1,0.452,kb,1,1,0,0,0,28,0,28,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,265.207,265.856,,,,,,12,Crisps,2,,,,1,,,,264.438,264.955,1,0.453,kb,1,1,0,0,0,29,0,29,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,267.708,268.19,,,,,,28,Burger (vegetarian),3,,,,1,,,,265.856,267.446,0,,none,1,0,1,0,0,30,0,30,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,270.042,270.635,,,,,,12,Crisps,2,,,,1,,,,268.19,269.791,0,,none,1,0,1,0,0,31,0,31,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,271.825,272.475,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,270.636,271.575,1,0.882,tap,1,1,0,0,0,32,0,32,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,273.243,273.709,,,,,,47,Gummy candies,5,,,,0,,,,272.476,272.992,1,0.439,kb,0,0,0,1,0,33,0,33,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,274.827,275.477,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,273.709,274.577,1,0.805,kb,1,1,0,0,0,34,0,34,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,276.528,277.295,,,,,,11,Crisps,2,,,,1,,,,275.477,276.277,1,0.732,kb,1,1,0,0,0,35,0,35,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,278.629,279.195,,,,,,11,Crisps,2,,,,1,,,,277.295,278.378,1,1.021,kb,1,1,0,0,0,36,0,36,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,279.98,280.73,,,,,,57,Fondant au chocolat,6,,,,0,,,,279.196,279.729,1,0.469,kb,0,0,0,1,0,37,0,37,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,281.83,282.142,,,,,,28,Burger (vegetarian),3,,,,1,,,,280.73,281.58,1,0.771,kb,1,1,0,0,0,38,0,38,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,283.401,283.867,,,,,,31,Croissant,4,,,,0,,,,282.142,283.137,1,0.923,kb,0,0,0,1,0,39,0,39,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,285.717,286.082,,,,,,30,Onion rings,3,,,,1,,,,283.868,285.466,0,,none,1,0,1,0,0,40,0,40,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,287.934,288.416,,,,,,6,Cut strawberry,1,,,,0,,,,286.083,287.683,0,,none,0,0,0,0,1,41,0,41,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,290.268,291.035,,,,,,24,Burger (beef),3,,,,1,,,,288.417,290.017,0,,none,1,0,1,0,0,42,0,42,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,292.052,292.803,,,,,,2,Cucumber slice,1,,,,1,,,,291.035,291.786,1,0.672,kb,1,1,0,0,0,43,0,43,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,293.62,293.956,,,,,,11,Crisps,2,,,,1,,,,292.803,293.355,1,0.466,kb,1,1,0,0,0,44,0,44,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,294.737,295.27,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,293.956,294.474,1,0.44,kb,1,1,0,0,0,45,0,45,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,296.124,296.739,,,,,,30,Onion rings,3,,,,1,,,,295.271,295.872,1,0.534,kb,1,1,0,0,0,46,0,46,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,297.622,298.339,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,296.739,297.371,1,0.551,kb,1,1,0,0,0,47,0,47,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,300.19,300.941,,,,,,30,Onion rings,3,,,,1,,,,298.339,299.94,0,,none,1,0,1,0,0,48,0,48,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,301.707,302.178,,,,,,27,Kebab,3,,,,1,,,,300.942,301.44,1,0.419,kb,1,1,0,0,0,49,0,49,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,304.044,304.692,,,,,,24,Burger (beef),3,,,,1,,,,302.178,303.778,0,,none,1,0,1,0,0,50,0,50,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,305.58,306.092,,,,,,24,Burger (beef),3,,,,1,,,,304.692,305.315,1,0.535,kb,1,1,0,0,0,51,0,51,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,307.21,307.66,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,306.092,306.96,1,0.801,kb,1,1,0,0,0,52,0,52,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,308.46,308.978,,,,,,27,Kebab,3,,,,1,,,,307.66,308.194,1,0.454,kb,1,1,0,0,0,53,0,53,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,309.794,310.261,,,,,,30,Onion rings,3,,,,1,,,,308.978,309.544,1,0.5,kb,1,1,0,0,0,54,0,54,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,311.079,311.763,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,310.261,310.828,1,0.506,kb,1,1,0,0,0,55,0,55,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,312.495,313.251,,,,,,37,Pain au chocolat,4,,,,0,,,,311.764,312.23,1,0.374,kb,0,0,0,1,0,56,0,56,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,314.281,314.718,,,,,,24,Burger (beef),3,,,,1,,,,313.251,314.03,1,0.691,kb,1,1,0,0,0,57,0,57,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,315.587,316.132,,,,,,2,Cucumber slice,1,,,,1,,,,314.718,315.316,1,0.52,kb,1,1,0,0,0,58,0,58,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,316.933,317.449,,,,,,28,Burger (vegetarian),3,,,,1,,,,316.132,316.682,1,0.475,kb,1,1,0,0,0,59,0,59,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,318.316,318.966,,,,,,27,Kebab,3,,,,1,,,,317.45,318.066,1,0.533,kb,1,1,0,0,0,60,0,60,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,319.733,320.084,,,,,,12,Crisps,2,,,,1,,,,318.966,319.483,1,0.453,kb,1,1,0,0,0,61,0,61,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,320.7,321.434,,,,,,24,Burger (beef),3,,,,1,,,,320.084,320.45,1,0.287,kb,1,1,0,0,0,62,0,62,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,323.285,323.985,,,,,,53,Ice cream cup,6,,,,0,,,,321.435,323.034,0,,none,0,0,0,0,1,63,0,63,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,324.752,325.303,,,,,,2,Cucumber slice,1,,,,1,,,,323.985,324.502,1,0.436,kb,1,1,0,0,0,64,0,64,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,325.988,326.437,,,,,,24,Burger (beef),3,,,,1,,,,325.303,325.736,1,0.346,kb,1,1,0,0,0,65,0,65,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,327.253,327.787,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,326.438,326.989,1,0.492,kb,1,1,0,0,0,66,0,66,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,328.605,329.322,,,,,,2,Cucumber slice,1,,,,1,,,,327.788,328.338,1,0.487,kb,1,1,0,0,0,67,0,67,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,330.089,330.556,,,,,,41,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,329.322,329.838,1,0.437,kb,0,0,0,1,0,68,0,68,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,331.406,331.706,,,,,,24,Burger (beef),3,,,,1,,,,330.557,331.156,1,0.523,kb,1,1,0,0,0,69,0,69,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,333.561,334.108,,,,,,39,Muffin,4,,,,0,,,,331.706,333.306,0,,none,0,0,0,0,1,70,0,70,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,334.875,335.358,,,,,,27,Kebab,3,,,,1,,,,334.108,334.624,1,0.424,kb,1,1,0,0,0,71,0,71,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,336.126,336.661,,,,,,24,Burger (beef),3,,,,1,,,,335.358,335.861,1,0.43,kb,1,1,0,0,0,72,0,72,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,338.51,338.91,,,,,,44,Chocolate bar,5,,,,0,,,,336.661,338.259,0,,none,0,0,0,0,1,73,0,73,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,339.677,340.394,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,338.91,339.427,1,0.433,kb,1,1,0,0,0,74,0,74,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,342.244,342.847,,,,,,10,"Dried fruits (apricot, mango)",1,,,,0,,,,340.394,341.994,0,,none,0,0,0,0,1,75,0,75,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,343.596,344.362,,,,,,27,Kebab,3,,,,1,,,,342.847,343.345,1,0.42,kb,1,1,0,0,0,76,0,76,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,345.029,345.567,,,,,,27,Kebab,3,,,,1,,,,344.363,344.763,1,0.331,kb,1,1,0,0,0,77,0,77,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,346.264,346.68,,,,,,58,Mochi,6,,,,0,,,,345.567,346.013,1,0.373,kb,0,0,0,1,0,78,0,78,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,347.781,348.281,,,,,,28,Burger (vegetarian),3,,,,1,,,,346.68,347.515,1,0.774,kb,1,1,0,0,0,79,0,79,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,349.282,349.581,,,350.401,351.05,,,,,,39,Muffin,4,,,,0,,348.282,349.282,349.584,350.132,1,0.484,kb,1,1,0,0,0,0,0,0,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,351.733,352.1,,,,,,41,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,351.05,351.467,1,0.332,kb,1,1,0,0,0,1,0,1,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,352.834,353.284,,,,,,58,Mochi,6,,,,0,,,,352.1,352.583,1,0.399,kb,1,1,0,0,0,2,0,2,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,354.052,354.702,,,,,,57,Fondant au chocolat,6,,,,0,,,,353.284,353.8,1,0.451,kb,1,1,0,0,0,3,0,3,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,355.487,356.019,,,,,,58,Mochi,6,,,,0,,,,354.702,355.223,1,0.446,kb,1,1,0,0,0,4,0,4,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,357.103,357.519,,,,,,31,Croissant,4,,,,0,,,,356.019,356.852,1,0.749,kb,1,1,0,0,0,5,0,5,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,358.536,359.17,,,,,,41,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,357.521,358.286,1,0.699,kb,1,1,0,0,0,6,0,6,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,359.904,360.554,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,359.17,359.637,1,0.383,kb,0,0,0,1,0,7,0,7,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,361.321,362.022,,,,,,37,Pain au chocolat,4,,,,0,,,,360.554,361.071,1,0.451,kb,1,1,0,0,0,8,0,8,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,362.723,363.176,,,,,,10,"Dried fruits (apricot, mango)",1,,,,0,,,,362.022,362.471,1,0.386,kb,1,1,0,0,0,9,0,9,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,365.041,365.382,,,,,,54,Ice cream cone,6,,,,0,,,,363.176,364.78,0,,none,1,0,1,0,0,10,0,10,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,367.241,367.592,,,,,,54,Ice cream cone,6,,,,0,,,,365.382,366.98,0,,none,1,0,1,0,0,11,0,11,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,369.442,369.76,,,,,,54,Ice cream cone,6,,,,0,,,,367.592,369.192,0,,none,1,0,1,0,0,12,0,12,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,371.61,371.909,,,,,,33,Cinnamon roll,4,,,,0,,,,369.76,371.36,0,,none,1,0,1,0,0,13,0,13,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,373.26,373.978,,,,,,6,Cut strawberry,1,,,,0,,,,371.91,372.994,1,1.016,kb,1,1,0,0,0,14,0,14,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,375.83,376.613,,,,,,27,Kebab,3,,,,1,,,,373.978,375.578,0,,none,0,0,0,0,1,15,0,15,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,378.463,378.93,,,,,,24,Burger (beef),3,,,,1,,,,376.613,378.213,0,,none,0,0,0,0,1,16,0,16,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,380.147,380.598,,,,,,31,Croissant,4,,,,0,,,,378.93,379.897,1,0.904,kb,1,1,0,0,0,17,0,17,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,381.514,382.198,,,,,,53,Ice cream cup,6,,,,0,,,,380.598,381.264,1,0.597,kb,1,1,0,0,0,18,0,18,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,382.915,383.599,,,,,,1,Apple slice,1,,,,0,,,,382.198,382.665,1,0.4,kb,1,1,0,0,0,19,0,19,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,384.283,385.034,,,,,,1,Apple slice,1,,,,0,,,,383.599,384.022,1,0.364,kb,1,1,0,0,0,20,0,20,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,385.821,386.134,,,,,,58,Mochi,6,,,,0,,,,385.034,385.568,1,0.465,kb,1,1,0,0,0,21,0,21,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,387.418,388.119,,,,,,58,Mochi,6,,,,0,,,,386.134,387.168,1,0.942,kb,1,1,0,0,0,22,0,22,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,388.97,389.285,,,,,,1,Apple slice,1,,,,0,,,,388.119,388.719,1,0.542,kb,1,1,0,0,0,23,0,23,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,391.137,391.637,,,,,,27,Kebab,3,,,,1,,,,389.286,390.886,0,,none,0,0,0,0,1,24,0,24,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,392.571,392.904,,,,,,50,Chocolate biscuit,5,,,,0,,,,391.637,392.32,1,0.6,kb,1,1,0,0,0,25,0,25,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,393.84,394.521,,,,,,44,Chocolate bar,5,,,,0,,,,392.904,393.588,1,0.611,kb,1,1,0,0,0,26,0,26,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,395.561,396.139,,,,,,47,Gummy candies,5,,,,0,,,,394.521,395.306,1,0.721,kb,1,1,0,0,0,27,0,27,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,397.16,397.607,,,,,,53,Ice cream cup,6,,,,0,,,,396.139,396.895,1,0.694,kb,1,1,0,0,0,28,0,28,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,398.63,399.207,,,,,,6,Cut strawberry,1,,,,0,,,,397.607,398.375,1,0.677,kb,1,1,0,0,0,29,0,29,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,400.542,401.259,,,,,,53,Ice cream cup,6,,,,0,,,,399.207,400.275,1,1.001,kb,1,1,0,0,0,30,0,30,0,1,,,,,,,
