ruleOrder,Setup.started,Setup.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,GNG_instructions.started,GNG_instructions.stopped,Practice_instructions.started,Practice_instructions.stopped,Fixation.started,Fixation.stopped,Practice.started,Practice.stopped,ITI.started,ITI.stopped,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,Food_item,Food_name,Category,Cat_name,Meat,Image_file0,Cond,Practice_image_file,Block_start_2.started,Block_start_2.stopped,Trial.started,Trial.stopped,responded,rt,resp_source,isGo,hit,miss,false_alarm,correct_rejection,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,block_loop.ran,Bye.started,Bye.stopped
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,66.5949,67.194,,,,,,53,Ice cream cup,6,,,,0,,,,65.9785,66.2938,1,0.1996,tap,1,1,0,0,0,36,0,36,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,67.8781,68.7446,,,,,,53,Ice cream cup,6,,,,0,,,,67.1943,67.5771,1,0.2825,tap,1,1,0,0,0,37,0,37,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,69.395,70.1439,,,,,,55,Creme brulee,6,,,,0,,,,68.745,69.0935,1,0.2323,tap,1,1,0,0,0,38,0,38,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,70.8439,71.694,,,,,,53,Ice cream cup,6,,,,0,,,,70.1443,70.5277,1,0.2665,tap,1,1,0,0,0,39,0,39,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,72.427,73.2781,,,,,,1,Apple slice,1,,,,0,,,,71.6943,72.1107,1,0.316,tap,1,1,0,0,0,40,0,40,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,75.3779,75.8946,,,,,,42,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,73.2784,74.8774,0,,none,1,0,1,0,0,41,0,41,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,76.6281,77.4282,,,,,,43,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,75.8949,76.3111,1,0.3,tap,1,1,0,0,0,42,0,42,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,77.8949,78.5609,,,,,,56,Macarons,6,,,,0,,,,77.4285,77.5778,1,0.0341,tap,1,1,0,0,0,43,0,43,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,80.5117,81.1112,,,,,,15,Flute,2,,,,1,,,,78.5612,79.9946,1,1.3329,tap,0,0,0,1,0,44,0,44,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,82.2114,82.8946,,,,,,42,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,81.1118,81.8942,1,0.6669,tap,1,1,0,0,0,45,0,45,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,83.7613,84.428,,,,,,37,Pain au chocolat,4,,,,0,,,,82.895,83.4604,1,0.4501,tap,1,1,0,0,0,46,0,46,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,85.361,85.9771,,,,,,55,Creme brulee,6,,,,0,,,,84.4285,85.0441,1,0.5,tap,1,1,0,0,0,47,0,47,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,87.2279,87.7602,,,,,,60,Cupcake,6,,,,0,,,,85.9775,86.9269,1,0.8492,tap,1,1,0,0,0,48,0,48,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,88.6615,89.3604,,,,,,34,Donuts,4,,,,0,,,,87.7606,88.3443,1,0.4832,tap,1,1,0,0,0,49,0,49,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,89.9944,90.5614,,,,,,37,Pain au chocolat,4,,,,0,,,,89.3607,89.6933,1,0.2323,tap,1,1,0,0,0,50,0,50,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,91.3947,92.0446,,,,,,36,Pretzel,4,,,,1,,,,90.562,90.8777,1,0.1992,tap,0,0,0,1,0,51,0,51,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,94.1612,95.0105,,,,,,53,Ice cream cup,6,,,,0,,,,92.045,93.6442,0,,none,1,0,1,0,0,52,0,52,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,96.9274,97.578,,,,,,22,Pizza (vegetarian),3,,,,1,,,,95.0111,96.6112,0,,none,0,0,0,0,1,53,0,53,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,98.5613,99.2775,,,,,,56,Macarons,6,,,,0,,,,97.5787,98.2604,1,0.5662,tap,1,1,0,0,0,54,0,54,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,99.8947,100.7779,,,,,,44,Chocolate bar,5,,,,0,,,,99.278,99.594,1,0.2163,tap,1,1,0,0,0,55,0,55,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,101.5614,102.2769,,,,,,18,Popcorn,2,,,,1,,,,100.7784,101.0435,1,0.1487,tap,0,0,0,1,0,56,0,56,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,104.1612,104.6611,,,,,,25,French fries,3,,,,1,,,,102.2773,103.6438,1,1.2494,tap,0,0,0,1,0,57,0,57,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,105.5112,106.1278,,,,,,41,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,104.6615,105.1942,1,0.4169,tap,1,1,0,0,0,58,0,58,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,106.9604,107.6769,,,,,,56,Macarons,6,,,,0,,,,106.1282,106.6443,1,0.4002,tap,1,1,0,0,0,59,0,59,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,108.6944,109.5113,,,,,,41,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,107.6772,108.3777,1,0.5999,tap,1,1,0,0,0,60,0,60,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,110.7609,111.377,,,,,,28,Burger (vegetarian),3,,,,1,,,,109.5118,110.2444,1,0.6161,tap,0,0,0,1,0,61,0,61,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,112.0446,112.5612,,,,,,44,Chocolate bar,5,,,,0,,,,111.3774,111.7267,1,0.2484,tap,1,1,0,0,0,62,0,62,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,113.3778,114.1944,,,,,,6,Cut strawberry,1,,,,0,,,,112.5616,113.0609,1,0.3833,tap,1,1,0,0,0,63,0,63,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,115.4613,116.3273,,,,,,53,Ice cream cup,6,,,,0,,,,114.1948,115.1434,1,0.8324,tap,1,1,0,0,0,64,0,64,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,117.7607,118.4945,,,,,,1,Apple slice,1,,,,0,,,,116.3276,117.4441,1,1.0163,tap,1,1,0,0,0,65,0,65,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,119.3436,120.0944,,,,,,37,Pain au chocolat,4,,,,0,,,,118.4948,119.0275,1,0.4164,tap,1,1,0,0,0,66,0,66,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,120.8946,121.4779,,,,,,43,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,120.0947,120.5775,1,0.3664,tap,1,1,0,0,0,67,0,67,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,122.2935,122.8276,,,,,,1,Apple slice,1,,,,0,,,,121.4782,121.9776,1,0.3838,tap,1,1,0,0,0,68,0,68,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,123.4942,124.2612,,,,,,6,Cut strawberry,1,,,,0,,,,122.8279,123.1933,1,0.249,tap,1,1,0,0,0,69,0,69,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,125.477,126.3612,,,,,,55,Creme brulee,6,,,,0,,,,124.2616,125.1607,1,0.7832,tap,1,1,0,0,0,70,0,70,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,127.2268,127.8435,,,,,,30,Onion rings,3,,,,1,,,,126.3615,126.7109,1,0.2336,tap,0,0,0,1,0,71,0,71,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,128.5605,129.3601,,,,,,39,Muffin,4,,,,0,,,,127.844,128.2441,1,0.2827,tap,1,1,0,0,0,72,0,72,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,130.0605,130.8944,,,,,,34,Donuts,4,,,,0,,,,129.3605,129.7452,1,0.268,tap,1,1,0,0,0,73,0,73,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,132.0939,132.9269,,,,,,41,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,130.8948,131.7774,1,0.7666,tap,1,1,0,0,0,74,0,74,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,133.811,134.4609,,,,,,6,Cut strawberry,1,,,,0,,,,132.9272,133.5098,1,0.4654,tap,1,1,0,0,0,75,0,75,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,135.1612,135.9936,,,,,,55,Creme brulee,6,,,,0,,,,134.4613,134.8441,1,0.2674,tap,1,1,0,0,0,76,0,76,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,137.3775,138.1269,,,,,,56,Macarons,6,,,,0,,,,135.994,137.0772,1,0.9662,tap,1,1,0,0,0,77,0,77,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,139.3934,140.0935,,,,,,53,Ice cream cup,6,,,,0,,,,138.1272,139.0765,1,0.8489,tap,1,1,0,0,0,78,0,78,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,142.1943,143.0276,,,,,,53,Ice cream cup,6,,,,0,,,,140.0938,141.6935,0,,none,1,0,1,0,0,79,0,79,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,145.128,145.9772,,,,,,55,Creme brulee,6,,,,0,,,,143.028,144.6275,0,,none,1,0,1,0,0,80,0,80,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,148.0777,148.9277,,,,,,39,Muffin,4,,,,0,,,,145.9775,147.5773,0,,none,1,0,1,0,0,81,0,81,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,150.8444,151.5776,,,,,,28,Burger (vegetarian),3,,,,1,,,,148.9281,150.5274,0,,none,0,0,0,0,1,82,0,82,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,153.4944,154.2941,,,,,,18,Popcorn,2,,,,1,,,,151.578,153.1776,0,,none,0,0,0,0,1,83,0,83,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,156.3939,157.0606,,,,,,44,Chocolate bar,5,,,,0,,,,154.2945,155.8933,0,,none,1,0,1,0,0,84,0,84,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,159.1764,159.91,,,,,,34,Donuts,4,,,,0,,,,157.0611,158.6604,0,,none,1,0,1,0,0,85,0,85,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,160.6609,161.2276,,,,,,42,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,159.9105,160.3598,1,0.3327,tap,1,1,0,0,0,86,0,86,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,162.2109,162.7943,,,,,,22,Pizza (vegetarian),3,,,,1,,,,161.228,161.7097,1,0.3651,tap,0,0,0,1,0,87,0,87,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,163.6768,164.4271,,,,,,5,Bell pepper,1,,,,1,,,,162.7948,163.1607,1,0.2499,tap,0,0,0,1,0,88,0,88,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,165.161,165.6775,,,,,,39,Muffin,4,,,,0,,,,164.4274,164.8606,1,0.3168,tap,1,1,0,0,0,89,0,89,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,166.3943,167.0771,,,,,,6,Cut strawberry,1,,,,0,,,,165.6779,166.0769,1,0.2832,tap,1,1,0,0,0,90,0,90,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,168.9776,169.7276,,,,,,13,Crisps,2,,,,1,,,,167.0772,168.6768,0,,none,0,0,0,0,1,91,0,91,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,170.3602,171.2277,,,,,,60,Cupcake,6,,,,0,,,,169.728,170.0439,1,0.1997,tap,1,1,0,0,0,92,0,92,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,172.794,173.5443,,,,,,28,Burger (vegetarian),3,,,,1,,,,171.2279,172.2769,1,0.9323,tap,0,0,0,1,0,93,0,93,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,174.1598,174.927,,,,,,39,Muffin,4,,,,0,,,,173.5446,173.8431,1,0.1819,tap,1,1,0,0,0,94,0,94,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,176.0775,176.7935,,,,,,56,Macarons,6,,,,0,,,,174.9274,175.7606,1,0.7332,tap,1,1,0,0,0,95,0,95,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,178.8939,179.7273,,,,,,1,Apple slice,1,,,,0,,,,176.7938,178.3932,0,,none,1,0,1,0,0,96,0,96,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,180.6276,181.2277,,,,,,9,Healthy cracker (Darvida),1,,,,1,,,,179.7275,180.1106,1,0.2663,tap,0,0,0,1,0,97,0,97,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,181.9943,182.8108,,,,,,41,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,181.228,181.6939,1,0.3495,tap,1,1,0,0,0,98,0,98,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,184.0275,184.794,,,,,,5,Bell pepper,1,,,,1,,,,182.8112,183.5265,1,0.5997,tap,0,0,0,1,0,99,0,99,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,186.4602,187.244,,,,,,42,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,184.7943,186.1599,1,1.2493,tap,1,1,0,0,0,100,0,100,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,188.1599,188.7776,,,,,,60,Cupcake,6,,,,0,,,,187.2444,187.8429,1,0.4823,tap,1,1,0,0,0,101,0,101,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,189.6603,190.2441,,,,,,60,Cupcake,6,,,,0,,,,188.7779,189.3436,1,0.4503,tap,1,1,0,0,0,102,0,102,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,191.4942,192.1776,,,,,,42,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,190.2444,191.1931,1,0.8323,tap,1,1,0,0,0,103,0,103,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,193.0267,193.694,,,,,,42,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,192.1779,192.7105,1,0.4164,tap,1,1,0,0,0,104,0,104,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,196.3943,197.3932,,,198.044,198.5436,,,,,,28,Burger (vegetarian),3,,,,1,,193.6948,196.3941,197.3954,197.743,1,0.2324,tap,1,1,0,0,0,0,0,0,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,199.8765,200.6108,,,,,,15,Flute,2,,,,1,,,,198.5438,199.5602,1,0.9002,tap,1,1,0,0,0,1,0,1,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,201.6439,202.4268,,,,,,5,Bell pepper,1,,,,1,,,,200.6115,201.3429,1,0.6159,tap,1,1,0,0,0,2,0,2,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,204.0931,204.9274,,,,,,22,Pizza (vegetarian),3,,,,1,,,,202.4271,203.7771,1,1.2497,tap,1,1,0,0,0,3,0,3,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,207.0427,207.7773,,,,,,36,Pretzel,4,,,,1,,,,204.9278,206.5272,0,,none,1,0,1,0,0,4,0,4,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,208.8607,209.4272,,,,,,30,Onion rings,3,,,,1,,,,207.7777,208.5595,1,0.6657,tap,1,1,0,0,0,5,0,5,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,211.5275,212.3106,,,,,,15,Flute,2,,,,1,,,,209.4276,211.027,0,,none,1,0,1,0,0,6,0,6,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,213.2935,213.877,,,,,,28,Burger (vegetarian),3,,,,1,,,,212.3109,212.977,1,0.5507,tap,1,1,0,0,0,7,0,7,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,215.9941,216.8266,,,,,,30,Onion rings,3,,,,1,,,,213.8773,215.4772,0,,none,1,0,1,0,0,8,0,8,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,217.594,218.1767,,,,,,36,Pretzel,4,,,,1,,,,216.8269,217.2923,1,0.3493,tap,1,1,0,0,0,9,0,9,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,219.1932,219.8439,,,,,,25,French fries,3,,,,1,,,,218.1772,218.8771,1,0.6,tap,1,1,0,0,0,10,0,10,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,221.5437,222.1273,,,,,,30,Onion rings,3,,,,1,,,,219.8443,221.243,1,1.2825,tap,1,1,0,0,0,11,0,11,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,223.8765,224.7439,,,,,,20,Tortillas,2,,,,1,,,,222.1277,223.5604,1,1.3165,tap,1,1,0,0,0,12,0,12,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,225.7774,226.2932,,,,,,20,Tortillas,2,,,,1,,,,224.7442,225.4604,1,0.5998,tap,1,1,0,0,0,13,0,13,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,227.6932,228.5605,,,,,,20,Tortillas,2,,,,1,,,,226.2935,227.3925,1,0.9819,tap,1,1,0,0,0,14,0,14,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,229.4437,230.2605,,,,,,5,Bell pepper,1,,,,1,,,,228.5609,229.1426,1,0.4655,tap,1,1,0,0,0,15,0,15,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,231.81,232.5264,,,,,,13,Crisps,2,,,,1,,,,230.2608,231.4937,1,1.1167,tap,1,1,0,0,0,16,0,16,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,234.4438,235.2106,,,,,,56,Macarons,6,,,,0,,,,232.5269,234.1261,0,,none,0,0,0,0,1,17,0,17,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,237.1105,237.9107,,,,,,41,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,235.211,236.8096,0,,none,0,0,0,0,1,18,0,18,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,238.6926,239.3439,,,,,,44,Chocolate bar,5,,,,0,,,,237.9111,238.1769,1,0.1497,tap,0,0,0,1,0,19,0,19,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,240.8271,241.694,,,,,,13,Crisps,2,,,,1,,,,239.3441,240.5099,1,1.0491,tap,1,1,0,0,0,20,0,20,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,243.8105,244.5762,,,,,,20,Tortillas,2,,,,1,,,,241.6945,243.2935,0,,none,1,0,1,0,0,21,0,21,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,245.6428,246.227,,,,,,25,French fries,3,,,,1,,,,244.5767,245.3267,1,0.6328,tap,1,1,0,0,0,22,0,22,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,247.1267,247.626,,,,,,30,Onion rings,3,,,,1,,,,246.2274,246.8102,1,0.4674,tap,1,1,0,0,0,23,0,23,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,249.527,250.1766,,,,,,6,Cut strawberry,1,,,,0,,,,247.6263,249.2257,0,,none,0,0,0,0,1,24,0,24,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,252.277,252.8269,,,,,,9,Healthy cracker (Darvida),1,,,,1,,,,250.177,251.7757,0,,none,1,0,1,0,0,25,0,25,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,254.5273,255.2604,,,,,,18,Popcorn,2,,,,1,,,,252.8274,254.2269,1,1.2842,tap,1,1,0,0,0,26,0,26,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,256.4765,257.1771,,,,,,30,Onion rings,3,,,,1,,,,255.2607,256.1592,1,0.7833,tap,1,1,0,0,0,27,0,27,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,258.227,258.9105,,,,,,5,Bell pepper,1,,,,1,,,,257.1774,257.9093,1,0.6165,tap,1,1,0,0,0,28,0,28,0,1,,,,,,,
,,,052224,001,2026-03-27_13h19.20.474,GNG,2024.2.4,MacIntel,59.88023952,,,,,,,,,259.5596,260.4097,,,,,,13,Crisps,2,,,,1,,,,258.9108,259.2434,1,0.2177,tap,1,1,0,0,0,29,0,29,0,1,,,,,,,
