Setup.started,Setup.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,AFC_instructions.started,AFC_instructions.stopped,AFC_practice_instructions.started,AFC_practice_instructions.stopped,AFC_practice_fixation.started,AFC_practice_fixation.stopped,AFC_practice_trial.started,AFC_practice_trial.stopped,afc_prac_left_image,afc_prac_right_image,afc_prac_chosen_side,afc_prac_responded,afc_prac_loop.thisRepN,afc_prac_loop.thisTrialN,afc_prac_loop.thisN,afc_prac_loop.thisIndex,afc_prac_loop.ran,AFC_block_start.started,AFC_block_start.stopped,AFC_fixation.started,AFC_fixation.stopped,AFC_trial.started,AFC_trial.stopped,afc_block,afc_left_food_item,afc_right_food_item,afc_left_image,afc_right_image,afc_left_category,afc_right_category,afc_left_cond,afc_right_cond,afc_chosen_side,afc_chosen_food_item,afc_rt,afc_responded,afc_trial_loop.thisRepN,afc_trial_loop.thisTrialN,afc_trial_loop.thisN,afc_trial_loop.thisIndex,afc_trial_loop.ran,AFC_break.started,AFC_break.stopped,Bye.started,Bye.stopped
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,141.0862,141.6016,3,53,13,Items_pictures/53_ice_cream.png,Items_pictures/13_crisps.png,6,2,0,1,right,13,0,1,35,0,35,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,141.603,142.1181,3,5,9,Items_pictures/5_bell_pepper.png,Items_pictures/9_healthy_cracker.png,1,1,1,1,left,5,0,1,36,0,36,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,142.1195,143.085,3,42,1,Items_pictures/42_chocolate_snack.png,Items_pictures/1_apple.png,5,1,0,0,right,1,0.4651,1,37,0,37,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,143.0864,143.6006,3,43,28,Items_pictures/43_chocolate_snack.png,Items_pictures/28_veg_burger.png,5,3,0,1,left,43,0,1,38,0,38,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,143.6019,144.1172,3,34,41,Items_pictures/34_donuts.png,Items_pictures/41_chocolate_snack.png,4,5,0,0,right,41,-2.84217E-14,1,39,0,39,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,144.1188,144.6688,3,53,9,Items_pictures/53_ice_cream.png,Items_pictures/9_healthy_cracker.png,6,1,0,1,right,9,0.0484,1,40,0,40,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,144.6701,145.2343,3,43,18,Items_pictures/43_chocolate_snack.png,Items_pictures/18_popcorn.png,5,2,0,1,left,43,0.0637,1,41,0,41,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,145.2357,145.8183,3,13,28,Items_pictures/13_crisps.png,Items_pictures/28_veg_burger.png,2,3,1,1,right,28,0.0656,1,42,0,42,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,145.8195,146.3339,3,15,56,Items_pictures/15_flute.png,Items_pictures/56_macaron.png,2,6,1,0,left,15,-0.0001,1,43,0,43,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,146.3352,146.8518,3,6,56,Items_pictures/6_strawberries.png,Items_pictures/56_macaron.png,1,6,0,0,right,56,0.0001,1,44,0,44,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,146.8532,147.3682,3,41,1,Items_pictures/41_chocolate_snack.png,Items_pictures/1_apple.png,5,1,0,0,left,41,0,1,45,0,45,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,147.3694,147.8849,3,39,42,Items_pictures/39_muffin.png,Items_pictures/42_chocolate_snack.png,4,5,0,0,right,42,0,1,46,0,46,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,147.8862,148.4006,3,34,28,Items_pictures/34_donuts.png,Items_pictures/28_veg_burger.png,4,3,0,1,left,34,-9.99999E-05,1,47,0,47,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,148.4018,148.9182,3,1,6,Items_pictures/1_apple.png,Items_pictures/6_strawberries.png,1,1,0,0,right,6,-2.3843E-10,1,48,0,48,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,148.9194,149.7184,3,9,37,Items_pictures/9_healthy_cracker.png,Items_pictures/37_pain_chocolat.png,1,4,1,0,right,37,0.2818,1,49,0,49,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,149.7196,150.3512,3,44,56,Items_pictures/44_chocolate_snack.png,Items_pictures/56_macaron.png,5,6,0,0,left,44,0.1153,1,50,0,50,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,150.352,150.8682,3,42,60,Items_pictures/42_chocolate_snack.png,Items_pictures/60_cupcake.png,5,6,0,0,right,60,-2.3843E-10,1,51,0,51,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,150.8696,151.3837,3,20,36,Items_pictures/20_tortillas.png,Items_pictures/36_pretzel.png,2,4,1,1,left,20,9.99999E-05,1,52,0,52,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,151.3845,151.885,3,9,42,Items_pictures/9_healthy_cracker.png,Items_pictures/42_chocolate_snack.png,1,5,1,0,right,42,-9.99999E-05,1,53,0,53,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,151.8867,152.7682,3,9,6,Items_pictures/9_healthy_cracker.png,Items_pictures/6_strawberries.png,1,1,1,0,left,9,0.3805,1,54,0,54,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,152.7695,153.2848,3,39,36,Items_pictures/39_muffin.png,Items_pictures/36_pretzel.png,4,4,0,1,right,36,-2.38401E-10,1,55,0,55,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,153.2862,153.8839,3,20,43,Items_pictures/20_tortillas.png,Items_pictures/43_chocolate_snack.png,2,5,1,0,left,20,0.0976,1,56,0,56,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,153.8852,154.4016,3,56,28,Items_pictures/56_macaron.png,Items_pictures/28_veg_burger.png,6,3,0,1,left,56,-0.0002,1,57,0,57,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,154.4031,155.3182,3,18,25,Items_pictures/18_popcorn.png,Items_pictures/25_fries.png,2,3,1,1,left,18,0.415,1,58,0,58,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,155.3197,156.2005,3,39,53,Items_pictures/39_muffin.png,Items_pictures/53_ice_cream.png,4,6,0,0,left,39,0.365,1,59,0,59,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,156.2019,156.7181,3,30,13,Items_pictures/30_onion_rings.png,Items_pictures/13_crisps.png,3,2,1,1,right,13,-2.84217E-14,1,60,0,60,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,156.7195,157.2682,3,56,53,Items_pictures/56_macaron.png,Items_pictures/53_ice_cream.png,6,6,0,0,left,56,0.0316,1,61,0,61,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,157.2697,158.134,3,25,44,Items_pictures/25_fries.png,Items_pictures/44_chocolate_snack.png,3,5,1,0,left,25,0.3639,1,62,0,62,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,158.1351,158.6505,3,18,13,Items_pictures/18_popcorn.png,Items_pictures/13_crisps.png,2,2,1,1,left,18,-0.0002,1,63,0,63,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,158.6516,159.4179,3,20,60,Items_pictures/20_tortillas.png,Items_pictures/60_cupcake.png,2,6,1,0,right,60,0.2497,1,64,0,64,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,159.4187,159.9349,3,30,22,Items_pictures/30_onion_rings.png,Items_pictures/22_veg_pizza.png,3,3,1,1,left,30,-9.99999E-05,1,65,0,65,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,159.9361,160.6849,3,41,6,Items_pictures/41_chocolate_snack.png,Items_pictures/6_strawberries.png,5,1,0,0,left,41,0.2314,1,66,0,66,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,160.6862,161.3017,3,36,9,Items_pictures/36_pretzel.png,Items_pictures/9_healthy_cracker.png,4,1,1,1,right,9,0.0984,1,67,0,67,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,161.3029,161.8839,3,1,20,Items_pictures/1_apple.png,Items_pictures/20_tortillas.png,1,2,0,1,left,1,0.0808,1,68,0,68,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,162.1679,162.7018,162.7019,163.1516,163.1541,163.6683,4,5,15,Items_pictures/5_bell_pepper.png,Items_pictures/15_flute.png,1,2,1,1,left,5,9.99997E-05,1,0,0,0,0,1,161.8856,162.1675,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,163.6696,164.1848,4,60,44,Items_pictures/60_cupcake.png,Items_pictures/44_chocolate_snack.png,6,5,0,0,left,60,-9.99999E-05,1,1,0,1,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,164.1861,165.0007,4,13,41,Items_pictures/13_crisps.png,Items_pictures/41_chocolate_snack.png,2,5,1,0,left,13,0.2983,1,2,0,2,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,165.0021,165.5182,4,41,53,Items_pictures/41_chocolate_snack.png,Items_pictures/53_ice_cream.png,5,6,0,0,right,53,-2.38458E-10,1,3,0,3,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,165.5196,166.0348,4,34,36,Items_pictures/34_donuts.png,Items_pictures/36_pretzel.png,4,4,0,1,left,34,-9.99999E-05,1,4,0,4,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,166.0361,166.5516,4,28,44,Items_pictures/28_veg_burger.png,Items_pictures/44_chocolate_snack.png,3,5,1,0,left,28,2.84217E-14,1,5,0,5,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,166.5529,167.4512,4,20,39,Items_pictures/20_tortillas.png,Items_pictures/39_muffin.png,2,4,1,0,right,39,0.3975,1,6,0,6,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,167.4525,167.9682,4,25,28,Items_pictures/25_fries.png,Items_pictures/28_veg_burger.png,3,3,1,1,right,28,-0.0001,1,7,0,7,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,167.9696,168.4839,4,36,55,Items_pictures/36_pretzel.png,Items_pictures/55_creme_brulee.png,4,6,1,0,right,55,0.0002,1,8,0,8,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,168.4852,169.0005,4,34,9,Items_pictures/34_donuts.png,Items_pictures/9_healthy_cracker.png,4,1,0,1,right,9,-9.99997E-05,1,9,0,9,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,169.0019,169.5182,4,60,1,Items_pictures/60_cupcake.png,Items_pictures/1_apple.png,6,1,0,0,left,60,0,1,10,0,10,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,169.5196,170.034,4,60,9,Items_pictures/60_cupcake.png,Items_pictures/9_healthy_cracker.png,6,1,0,1,left,60,-2.3843E-10,1,11,0,11,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,170.0355,170.9182,4,18,55,Items_pictures/18_popcorn.png,Items_pictures/55_creme_brulee.png,2,6,1,0,right,55,0.3659,1,12,0,12,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,170.9198,171.4343,4,9,1,Items_pictures/9_healthy_cracker.png,Items_pictures/1_apple.png,1,1,1,0,right,1,9.99999E-05,1,13,0,13,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,171.4356,172.1849,4,37,13,Items_pictures/37_pain_chocolat.png,Items_pictures/13_crisps.png,4,2,0,1,left,37,0.2482,1,14,0,14,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,172.1863,172.7019,4,39,30,Items_pictures/39_muffin.png,Items_pictures/30_onion_rings.png,4,3,0,1,left,39,0.0001,1,15,0,15,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,172.7034,173.4681,4,56,43,Items_pictures/56_macaron.png,Items_pictures/43_chocolate_snack.png,6,5,0,0,right,43,0.2646,1,16,0,16,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,173.4694,173.9848,4,15,36,Items_pictures/15_flute.png,Items_pictures/36_pretzel.png,2,4,1,1,left,15,-0.0003,1,17,0,17,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,173.9862,174.5015,4,56,36,Items_pictures/56_macaron.png,Items_pictures/36_pretzel.png,6,4,0,1,right,36,0.0001,1,18,0,18,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,174.5028,175.2176,4,1,18,Items_pictures/1_apple.png,Items_pictures/18_popcorn.png,1,2,0,1,right,18,0.1986,1,19,0,19,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,175.219,175.7342,4,5,28,Items_pictures/5_bell_pepper.png,Items_pictures/28_veg_burger.png,1,3,1,1,left,5,-9.99999E-05,1,20,0,20,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,175.7356,176.6172,4,15,41,Items_pictures/15_flute.png,Items_pictures/41_chocolate_snack.png,2,5,1,0,left,15,0.3658,1,21,0,21,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,176.6186,177.5348,4,41,42,Items_pictures/41_chocolate_snack.png,Items_pictures/42_chocolate_snack.png,5,5,0,0,right,42,0.4151,1,22,0,22,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,177.5362,178.051,4,43,36,Items_pictures/43_chocolate_snack.png,Items_pictures/36_pretzel.png,5,4,0,1,right,36,2.3843E-10,1,23,0,23,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,178.0523,178.8681,4,1,13,Items_pictures/1_apple.png,Items_pictures/13_crisps.png,1,2,0,1,right,13,0.3154,1,24,0,24,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,178.8694,179.3848,4,30,5,Items_pictures/30_onion_rings.png,Items_pictures/5_bell_pepper.png,3,1,1,1,right,5,9.99999E-05,1,25,0,25,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,179.3861,179.9015,4,42,55,Items_pictures/42_chocolate_snack.png,Items_pictures/55_creme_brulee.png,5,6,0,0,right,55,0.0001,1,26,0,26,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,179.9029,180.4181,4,42,28,Items_pictures/42_chocolate_snack.png,Items_pictures/28_veg_burger.png,5,3,0,1,left,42,-9.99999E-05,1,27,0,27,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,180.4193,180.9338,4,15,34,Items_pictures/15_flute.png,Items_pictures/34_donuts.png,2,4,1,0,left,15,-2.38401E-10,1,28,0,28,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,180.9351,181.4515,4,41,43,Items_pictures/41_chocolate_snack.png,Items_pictures/43_chocolate_snack.png,5,5,0,0,left,41,9.99999E-05,1,29,0,29,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,181.4527,182.0509,4,55,22,Items_pictures/55_creme_brulee.png,Items_pictures/22_veg_pizza.png,6,3,0,1,left,55,0.0821,1,30,0,30,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,182.0523,182.6684,4,43,44,Items_pictures/43_chocolate_snack.png,Items_pictures/44_chocolate_snack.png,5,5,0,0,left,43,0.1153,1,31,0,31,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,182.6698,183.2671,4,55,44,Items_pictures/55_creme_brulee.png,Items_pictures/44_chocolate_snack.png,6,5,0,0,right,44,0.0815,1,32,0,32,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,183.2686,183.7848,4,20,6,Items_pictures/20_tortillas.png,Items_pictures/6_strawberries.png,2,1,1,0,right,6,9.99999E-05,1,33,0,33,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,183.786,184.3008,4,42,20,Items_pictures/42_chocolate_snack.png,Items_pictures/20_tortillas.png,5,2,0,1,right,20,0,1,34,0,34,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,184.302,185.1506,4,56,5,Items_pictures/56_macaron.png,Items_pictures/5_bell_pepper.png,6,1,0,1,right,5,0.3326,1,35,0,35,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,185.1519,185.668,4,1,43,Items_pictures/1_apple.png,Items_pictures/43_chocolate_snack.png,1,5,0,0,right,43,0.0001,1,36,0,36,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,185.6692,186.385,4,39,43,Items_pictures/39_muffin.png,Items_pictures/43_chocolate_snack.png,4,5,0,0,left,39,0.1987,1,37,0,37,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,186.3864,186.9671,4,15,1,Items_pictures/15_flute.png,Items_pictures/1_apple.png,2,1,1,0,right,1,0.0642,1,38,0,38,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,186.9686,187.484,4,34,6,Items_pictures/34_donuts.png,Items_pictures/6_strawberries.png,4,1,0,0,left,34,-2.38401E-10,1,39,0,39,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,187.4853,188.3015,4,22,5,Items_pictures/22_veg_pizza.png,Items_pictures/5_bell_pepper.png,3,1,1,1,left,22,0.3151,1,40,0,40,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,188.3029,188.8181,4,6,18,Items_pictures/6_strawberries.png,Items_pictures/18_popcorn.png,1,2,0,1,left,6,9.99999E-05,1,41,0,41,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,188.8194,189.3348,4,30,34,Items_pictures/30_onion_rings.png,Items_pictures/34_donuts.png,3,4,1,0,left,30,2.84217E-14,1,42,0,42,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,189.336,190.1848,4,28,18,Items_pictures/28_veg_burger.png,Items_pictures/18_popcorn.png,3,2,1,1,right,18,0.3486,1,43,0,43,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,190.1861,190.7005,4,36,44,Items_pictures/36_pretzel.png,Items_pictures/44_chocolate_snack.png,4,5,1,0,left,36,0,1,44,0,44,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,190.7021,191.6009,4,41,5,Items_pictures/41_chocolate_snack.png,Items_pictures/5_bell_pepper.png,5,1,0,1,left,41,0.3982,1,45,0,45,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,191.6021,192.1516,4,30,42,Items_pictures/30_onion_rings.png,Items_pictures/42_chocolate_snack.png,3,5,1,0,right,42,0.0325,1,46,0,46,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,192.1528,192.6674,4,20,34,Items_pictures/20_tortillas.png,Items_pictures/34_donuts.png,2,4,1,0,right,34,0.0002,1,47,0,47,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,192.6709,193.5839,4,9,43,Items_pictures/9_healthy_cracker.png,Items_pictures/43_chocolate_snack.png,1,5,1,0,left,9,0.4126,1,48,0,48,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,193.5852,194.1015,4,60,34,Items_pictures/60_cupcake.png,Items_pictures/34_donuts.png,6,4,0,0,left,60,0.0001,1,49,0,49,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,194.1028,194.6173,4,39,22,Items_pictures/39_muffin.png,Items_pictures/22_veg_pizza.png,4,3,0,1,left,39,0,1,50,0,50,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,194.6186,195.1347,4,5,34,Items_pictures/5_bell_pepper.png,Items_pictures/34_donuts.png,1,4,1,0,left,5,9.99999E-05,1,51,0,51,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,195.136,195.6518,4,6,44,Items_pictures/6_strawberries.png,Items_pictures/44_chocolate_snack.png,1,5,0,0,left,6,-0.0002,1,52,0,52,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,195.6529,196.1682,4,28,53,Items_pictures/28_veg_burger.png,Items_pictures/53_ice_cream.png,3,6,1,0,right,53,0,1,53,0,53,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,196.1696,196.7347,4,43,5,Items_pictures/43_chocolate_snack.png,Items_pictures/5_bell_pepper.png,5,1,0,1,left,43,0.0645,1,54,0,54,0,1,,,,
,,052224,001,2026-03-27_14h03.15.253,AFC,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,196.7361,197.2514,4,5,1,Items_pictures/5_bell_pepper.png,Items_pictures/1_apple.png,1,1,1,0,right,1,2.38401E-10,1,55,0,55,0,1,,,,
